Date,Channel,Data Source,Campaign Name,Spend,Impressions,Clicks,Video Views,Conversions
01/31/2025,Paid Search,Amazon ads,Loyalty First,2697.71,11409,2880,0,106
01/31/2025,Programmatic,StackAdapt,Win-Back Outreach,2492.19,495222,234,15199,6
01/31/2025,Organic,Google organic,Win-Back Outreach,0,6131,1598,0,34
02/01/2025,Paid Social,Linkedin ads,Back to Basics,3499.11,53206,739,17219,97
02/01/2025,Programmatic,Google Display & Video 360,Back to Basics,4772.5,588972,650,19476,6
02/01/2025,Paid Search,Amazon ads,Loyalty First,3868.08,11317,2661,0,109
02/01/2025,Paid Social,Facebook ads,Loyalty First,4554.11,92778,587,6365,36
02/01/2025,Paid Social,Facebook ads,Spark Frenzy,2526.73,111422,2359,11561,84
02/01/2025,Organic,Direct Traffic,Spark Frenzy,0,14339,1357,0,67
02/01/2025,Programmatic,Google Display & Video 360,Wonderland Drive,1902.96,453085,550,20176,14
02/01/2025,Paid Search,Amazon ads,Wonderland Drive,3840.85,32360,2830,0,126
02/01/2025,Organic,Direct Traffic,Elite Rewards Program,0,12981,1903,0,120
02/01/2025,Paid Social,Facebook ads,Elite Rewards Program,4913.9,89408,1071,7002,81
02/02/2025,Paid Social,Facebook ads,Spark Frenzy,4060.36,101918,1767,26386,23
02/02/2025,Organic,Direct Traffic,Spark Frenzy,0,17882,1365,0,53
02/02/2025,Programmatic,StackAdapt,Win-Back Outreach,1150.26,309659,467,43851,12
02/02/2025,Organic,Google organic,Win-Back Outreach,0,5703,1923,0,63
02/02/2025,Paid Search,Amazon ads,Loyalty First,4127.56,17708,1522,0,79
02/02/2025,Paid Social,Facebook ads,Loyalty First,2753.76,83537,2254,29457,63
02/02/2025,Programmatic,Google Display & Video 360,Wonderland Drive,4431.71,349284,402,23261,17
02/02/2025,Paid Search,Amazon ads,Wonderland Drive,4319.06,35441,4094,0,86
02/02/2025,Paid Search,Amazon ads,Eco-Forward Initiative,2784.3,21021,4582,0,57
02/02/2025,Organic,Google organic,Eco-Forward Initiative,0,15320,1607,0,119
02/03/2025,Programmatic,StackAdapt,Win-Back Outreach,2761.63,662437,610,20513,10
02/03/2025,Organic,Google organic,Win-Back Outreach,0,5635,1045,0,109
02/03/2025,Paid Social,Linkedin ads,Back to Basics,2372.44,134988,866,11059,38
02/03/2025,Programmatic,Google Display & Video 360,Back to Basics,2467.77,782935,400,41636,6
02/03/2025,Organic,Google organic,Eco-Forward Initiative,0,6251,1554,0,41
02/03/2025,Programmatic,Google Display & Video 360,Wonderland Drive,3505.52,691968,290,30443,18
02/03/2025,Paid Search,Amazon ads,Wonderland Drive,1224.09,11871,2595,0,114
02/03/2025,Organic,Direct Traffic,Elite Rewards Program,0,15106,1508,0,39
02/03/2025,Paid Social,Facebook ads,Elite Rewards Program,4433.75,149685,1135,14541,67
02/03/2025,Programmatic,StackAdapt,Global Reach Outreach,1607.89,498173,632,23639,13
02/04/2025,Paid Search,Google ads,Global Reach Outreach,4440.01,36740,3402,0,178
02/04/2025,Programmatic,StackAdapt,Global Reach Outreach,3701.71,292576,273,18243,11
02/04/2025,Paid Search,Amazon ads,Loyalty First,3355.99,35161,1756,0,170
02/04/2025,Paid Social,Facebook ads,Loyalty First,3682.43,146043,770,27709,82
02/04/2025,Programmatic,StackAdapt,Win-Back Outreach,1565.96,785302,332,12545,11
02/04/2025,Organic,Google organic,Win-Back Outreach,0,9030,831,0,63
02/04/2025,Organic,Direct Traffic,Elite Rewards Program,0,5624,1626,0,99
02/04/2025,Paid Social,Facebook ads,Elite Rewards Program,3695.11,97160,1637,19085,47
02/04/2025,Programmatic,Google Display & Video 360,Wonderland Drive,2227.78,213396,222,29970,6
02/04/2025,Paid Search,Amazon ads,Wonderland Drive,1741.46,42021,1863,0,117
02/05/2025,Programmatic,StackAdapt,Win-Back Outreach,2452.08,444919,539,35273,6
02/05/2025,Organic,Google organic,Win-Back Outreach,0,13508,1586,0,100
02/05/2025,Paid Search,Amazon ads,Loyalty First,3878.68,28356,1622,0,159
02/05/2025,Paid Social,Facebook ads,Loyalty First,3636.31,112716,1634,13387,79
02/05/2025,Programmatic,Google Display & Video 360,Back to Basics,1154.65,260371,308,37405,17
02/05/2025,Programmatic,Google Display & Video 360,Wonderland Drive,3180.18,402785,463,25878,15
02/05/2025,Paid Search,Amazon ads,Wonderland Drive,1009.12,42464,4909,0,158
02/05/2025,Paid Search,Amazon ads,Eco-Forward Initiative,2461,48049,2774,0,55
02/05/2025,Organic,Google organic,Eco-Forward Initiative,0,12086,1431,0,89
02/06/2025,Paid Social,Facebook ads,Spark Frenzy,2291.29,134505,1045,6086,86
02/06/2025,Paid Search,Amazon ads,Eco-Forward Initiative,3139.66,18712,1049,0,64
02/06/2025,Organic,Google organic,Eco-Forward Initiative,0,11603,1875,0,32
02/06/2025,Paid Search,Amazon ads,Wonderland Drive,3274.22,10029,4953,0,58
02/06/2025,Paid Social,Linkedin ads,Back to Basics,3567.28,54281,2221,5364,80
02/06/2025,Programmatic,Google Display & Video 360,Back to Basics,3369.41,791407,773,39774,5
02/06/2025,Organic,Direct Traffic,Elite Rewards Program,0,7455,1879,0,79
02/06/2025,Paid Social,Facebook ads,Elite Rewards Program,2539.19,98643,936,15739,29
02/07/2025,Programmatic,StackAdapt,Win-Back Outreach,2873.52,225526,472,18373,5
02/07/2025,Organic,Google organic,Win-Back Outreach,0,9825,1285,0,118
02/07/2025,Programmatic,Google Display & Video 360,Wonderland Drive,2213.61,750702,660,38279,8
02/07/2025,Paid Search,Amazon ads,Wonderland Drive,2379.85,20142,2260,0,178
02/07/2025,Programmatic,Google Display & Video 360,Back to Basics,4970.35,341369,338,42075,7
02/07/2025,Paid Search,Google ads,Global Reach Outreach,2745.71,26926,4121,0,120
02/07/2025,Programmatic,StackAdapt,Global Reach Outreach,2562.27,685940,684,40894,19
02/07/2025,Paid Search,Amazon ads,Loyalty First,4760.99,13671,1641,0,189
02/07/2025,Paid Social,Facebook ads,Loyalty First,1251.24,123208,1142,11559,64
02/07/2025,Organic,Google organic,Eco-Forward Initiative,0,6139,820,0,147
02/07/2025,Organic,Direct Traffic,Spark Frenzy,0,14409,1189,0,108
02/07/2025,Paid Social,Facebook ads,Elite Rewards Program,2018.53,66862,1603,17301,78
02/08/2025,Programmatic,Google Display & Video 360,Wonderland Drive,4449.57,407234,391,23991,12
02/08/2025,Paid Search,Amazon ads,Wonderland Drive,3306.35,21172,2592,0,65
02/08/2025,Organic,Direct Traffic,Elite Rewards Program,0,8356,720,0,75
02/08/2025,Paid Social,Facebook ads,Elite Rewards Program,4072.14,68586,1640,23377,71
02/08/2025,Programmatic,StackAdapt,Win-Back Outreach,2768,407403,514,21265,20
02/08/2025,Organic,Google organic,Win-Back Outreach,0,12366,1339,0,104
02/08/2025,Organic,Direct Traffic,Spark Frenzy,0,10635,858,0,58
02/08/2025,Paid Social,Linkedin ads,Back to Basics,2495.44,85314,1956,10515,43
02/08/2025,Programmatic,Google Display & Video 360,Back to Basics,2810.93,424148,262,11808,12
02/08/2025,Paid Search,Amazon ads,Eco-Forward Initiative,1211.86,32831,1062,0,184
02/08/2025,Organic,Google organic,Eco-Forward Initiative,0,9074,810,0,128
02/09/2025,Paid Search,Google ads,Global Reach Outreach,3752.19,11796,2062,0,72
02/09/2025,Programmatic,StackAdapt,Global Reach Outreach,4422.68,495517,679,12096,16
02/09/2025,Programmatic,Google Display & Video 360,Wonderland Drive,2458.24,709806,303,49904,9
02/09/2025,Paid Search,Amazon ads,Eco-Forward Initiative,1387.6,34778,1294,0,128
02/09/2025,Programmatic,StackAdapt,Win-Back Outreach,4185.6,337698,295,32752,11
02/09/2025,Organic,Google organic,Win-Back Outreach,0,18143,1042,0,121
02/09/2025,Paid Search,Amazon ads,Loyalty First,4347.8,45167,1809,0,139
02/10/2025,Programmatic,StackAdapt,Global Reach Outreach,1634.39,472773,763,31469,15
02/10/2025,Organic,Direct Traffic,Elite Rewards Program,0,10398,1513,0,51
02/10/2025,Paid Social,Facebook ads,Elite Rewards Program,1803.72,75541,1424,27916,49
02/10/2025,Programmatic,StackAdapt,Win-Back Outreach,1899.97,754490,507,21507,9
02/10/2025,Organic,Google organic,Win-Back Outreach,0,18870,1517,0,117
02/10/2025,Paid Social,Linkedin ads,Back to Basics,1317.2,149604,1711,11635,57
02/10/2025,Programmatic,Google Display & Video 360,Back to Basics,4136.95,702113,719,35908,13
02/10/2025,Paid Search,Amazon ads,Loyalty First,2552.97,44487,3799,0,51
02/10/2025,Paid Social,Facebook ads,Loyalty First,1589.91,78621,2127,25265,61
02/10/2025,Paid Search,Amazon ads,Eco-Forward Initiative,1679.97,32020,4605,0,162
02/10/2025,Organic,Google organic,Eco-Forward Initiative,0,6093,667,0,33
02/10/2025,Programmatic,Google Display & Video 360,Wonderland Drive,2673.94,645572,538,27481,6
02/10/2025,Paid Search,Amazon ads,Wonderland Drive,4364.89,30513,2345,0,149
02/10/2025,Paid Social,Facebook ads,Spark Frenzy,2731.36,50552,1395,9549,91
02/10/2025,Organic,Direct Traffic,Spark Frenzy,0,19737,1365,0,122
02/11/2025,Organic,Direct Traffic,Elite Rewards Program,0,10583,1512,0,99
02/11/2025,Paid Social,Facebook ads,Elite Rewards Program,2889.33,80755,1670,11155,26
02/11/2025,Paid Search,Amazon ads,Eco-Forward Initiative,1677.52,46522,1563,0,112
02/11/2025,Paid Search,Google ads,Global Reach Outreach,4029.02,39720,2670,0,176
02/11/2025,Programmatic,StackAdapt,Global Reach Outreach,4994.39,683333,308,33892,5
02/11/2025,Paid Search,Amazon ads,Loyalty First,2113.92,17093,2403,0,74
02/11/2025,Paid Social,Facebook ads,Loyalty First,4799.65,100136,2310,19606,50
02/11/2025,Paid Social,Linkedin ads,Back to Basics,2539.35,74082,2251,8105,44
02/11/2025,Programmatic,Google Display & Video 360,Back to Basics,3571.72,603679,527,33271,17
02/11/2025,Paid Social,Facebook ads,Spark Frenzy,3671.03,96564,1613,25427,97
02/11/2025,Organic,Direct Traffic,Spark Frenzy,0,19252,554,0,39
02/11/2025,Programmatic,Google Display & Video 360,Wonderland Drive,1168.46,287180,799,49875,13
02/11/2025,Paid Search,Amazon ads,Wonderland Drive,2704.15,36587,4227,0,96
02/12/2025,Paid Search,Google ads,Global Reach Outreach,3956.82,25153,3713,0,105
02/12/2025,Programmatic,StackAdapt,Global Reach Outreach,4991.93,335007,235,20061,16
02/12/2025,Programmatic,Google Display & Video 360,Wonderland Drive,4568.95,587073,389,32770,15
02/12/2025,Paid Search,Amazon ads,Eco-Forward Initiative,4093,38359,3942,0,133
02/12/2025,Organic,Google organic,Eco-Forward Initiative,0,18072,557,0,118
02/12/2025,Paid Social,Facebook ads,Elite Rewards Program,2521.11,129173,2271,27913,90
02/12/2025,Paid Search,Amazon ads,Loyalty First,3590.54,43016,4383,0,118
02/12/2025,Paid Social,Facebook ads,Loyalty First,1914.78,137157,1086,15425,20
02/12/2025,Paid Social,Facebook ads,Spark Frenzy,4446.63,140708,1137,18852,61
02/12/2025,Organic,Direct Traffic,Spark Frenzy,0,9641,767,0,66
02/12/2025,Programmatic,StackAdapt,Win-Back Outreach,4640.39,570750,609,42218,18
02/12/2025,Organic,Google organic,Win-Back Outreach,0,14034,578,0,74
02/13/2025,Paid Search,Amazon ads,Loyalty First,1781.54,15385,4181,0,55
02/13/2025,Paid Social,Facebook ads,Spark Frenzy,3560.1,142845,1356,6929,47
02/13/2025,Organic,Direct Traffic,Spark Frenzy,0,10267,1733,0,86
02/13/2025,Organic,Google organic,Eco-Forward Initiative,0,18231,1031,0,90
02/13/2025,Paid Social,Linkedin ads,Back to Basics,2144.28,149594,1161,15841,74
02/13/2025,Programmatic,Google Display & Video 360,Back to Basics,3477.37,596075,469,47159,11
02/13/2025,Organic,Direct Traffic,Elite Rewards Program,0,14431,1471,0,75
02/13/2025,Programmatic,StackAdapt,Global Reach Outreach,1747.21,738963,372,42889,15
02/13/2025,Programmatic,StackAdapt,Win-Back Outreach,2773.73,776223,222,30425,16
02/13/2025,Programmatic,Google Display & Video 360,Wonderland Drive,2024.67,764995,343,29562,10
02/13/2025,Paid Search,Amazon ads,Wonderland Drive,4328.51,42509,1075,0,96
02/14/2025,Paid Search,Amazon ads,Eco-Forward Initiative,4452.53,36282,4265,0,149
02/14/2025,Organic,Google organic,Eco-Forward Initiative,0,18319,1231,0,115
02/14/2025,Programmatic,Google Display & Video 360,Wonderland Drive,1716.23,394890,683,13309,5
02/14/2025,Paid Search,Amazon ads,Wonderland Drive,3147.98,30668,4147,0,167
02/14/2025,Paid Social,Linkedin ads,Back to Basics,3120.93,138788,1200,6803,69
02/14/2025,Programmatic,Google Display & Video 360,Back to Basics,3179.39,445692,479,44399,17
02/14/2025,Programmatic,StackAdapt,Win-Back Outreach,3031.06,620706,410,36672,16
02/14/2025,Organic,Direct Traffic,Spark Frenzy,0,17558,861,0,136
02/14/2025,Paid Social,Facebook ads,Elite Rewards Program,2591.31,107365,2236,9483,24
02/14/2025,Paid Search,Amazon ads,Loyalty First,3629.66,16857,2105,0,138
02/14/2025,Programmatic,StackAdapt,Global Reach Outreach,1968.07,602298,598,24347,18
02/15/2025,Paid Search,Google ads,Global Reach Outreach,2672.15,23429,2199,0,86
02/15/2025,Programmatic,StackAdapt,Global Reach Outreach,4154.56,662815,368,22727,12
02/15/2025,Paid Search,Amazon ads,Wonderland Drive,3683.72,34292,2356,0,199
02/15/2025,Paid Search,Amazon ads,Eco-Forward Initiative,4463.1,43471,1328,0,147
02/15/2025,Organic,Google organic,Eco-Forward Initiative,0,15801,859,0,66
02/15/2025,Programmatic,StackAdapt,Win-Back Outreach,1054.7,393928,789,38857,12
02/15/2025,Paid Social,Linkedin ads,Back to Basics,4291.98,85481,1499,17654,53
02/15/2025,Programmatic,Google Display & Video 360,Back to Basics,2584.07,509100,385,32210,15
02/15/2025,Paid Social,Facebook ads,Spark Frenzy,1481.2,143946,622,5768,65
02/15/2025,Organic,Direct Traffic,Spark Frenzy,0,7473,1172,0,119
02/15/2025,Paid Search,Amazon ads,Loyalty First,4211.73,20890,1968,0,131
02/15/2025,Paid Social,Facebook ads,Loyalty First,1064.3,124217,1423,12519,75
02/15/2025,Organic,Direct Traffic,Elite Rewards Program,0,18329,718,0,81
02/16/2025,Paid Search,Amazon ads,Loyalty First,3611.2,28646,2188,0,157
02/16/2025,Paid Social,Facebook ads,Loyalty First,2009.55,112495,1372,29585,20
02/16/2025,Paid Search,Amazon ads,Eco-Forward Initiative,1099.58,21700,2542,0,52
02/16/2025,Organic,Google organic,Eco-Forward Initiative,0,13917,1258,0,60
02/16/2025,Organic,Direct Traffic,Spark Frenzy,0,14412,1432,0,72
02/16/2025,Programmatic,StackAdapt,Win-Back Outreach,2348.68,348736,523,27922,7
02/16/2025,Organic,Direct Traffic,Elite Rewards Program,0,10312,1252,0,131
02/16/2025,Paid Social,Facebook ads,Elite Rewards Program,2719.77,143683,597,22473,52
02/17/2025,Paid Search,Amazon ads,Eco-Forward Initiative,2663.58,49428,3114,0,165
02/17/2025,Organic,Google organic,Eco-Forward Initiative,0,14623,1343,0,113
02/17/2025,Paid Search,Google ads,Global Reach Outreach,3731.92,38239,3313,0,112
02/17/2025,Organic,Direct Traffic,Elite Rewards Program,0,15305,1907,0,137
02/17/2025,Paid Social,Facebook ads,Elite Rewards Program,3158.48,58032,620,11200,91
02/17/2025,Organic,Direct Traffic,Spark Frenzy,0,5022,1122,0,50
02/17/2025,Programmatic,StackAdapt,Win-Back Outreach,3904.21,420875,352,44427,19
02/17/2025,Organic,Google organic,Win-Back Outreach,0,17298,1458,0,34
02/18/2025,Paid Social,Facebook ads,Spark Frenzy,3494.38,59249,747,10903,38
02/18/2025,Organic,Direct Traffic,Spark Frenzy,0,11176,1480,0,126
02/18/2025,Organic,Direct Traffic,Elite Rewards Program,0,9640,1669,0,133
02/18/2025,Paid Social,Facebook ads,Elite Rewards Program,2147.08,69951,1000,18256,37
02/18/2025,Paid Search,Google ads,Global Reach Outreach,1380.19,22290,1487,0,50
02/18/2025,Programmatic,StackAdapt,Global Reach Outreach,4704.65,632504,778,41029,6
02/18/2025,Programmatic,StackAdapt,Win-Back Outreach,1249.81,358162,308,36656,10
02/18/2025,Organic,Google organic,Win-Back Outreach,0,19399,1843,0,96
02/18/2025,Programmatic,Google Display & Video 360,Back to Basics,1010.74,233994,660,42288,19
02/19/2025,Paid Social,Facebook ads,Spark Frenzy,1162.23,73439,1823,18144,78
02/19/2025,Organic,Direct Traffic,Spark Frenzy,0,16624,1168,0,147
02/19/2025,Organic,Direct Traffic,Elite Rewards Program,0,6568,1512,0,114
02/19/2025,Paid Social,Facebook ads,Elite Rewards Program,3190.42,55254,890,21422,49
02/19/2025,Organic,Google organic,Eco-Forward Initiative,0,16625,1528,0,95
02/19/2025,Programmatic,StackAdapt,Win-Back Outreach,4581.95,268396,620,46582,18
02/19/2025,Organic,Google organic,Win-Back Outreach,0,13955,1489,0,60
02/19/2025,Paid Social,Linkedin ads,Back to Basics,1349.44,139355,2369,12185,39
02/19/2025,Programmatic,Google Display & Video 360,Back to Basics,2264.86,479722,467,20807,5
02/19/2025,Paid Search,Amazon ads,Loyalty First,2361.65,30764,2589,0,186
02/19/2025,Paid Social,Facebook ads,Loyalty First,1012.04,56299,1771,22491,79
02/19/2025,Paid Search,Google ads,Global Reach Outreach,2208.98,37766,4664,0,74
02/19/2025,Programmatic,StackAdapt,Global Reach Outreach,1417.14,518705,313,39755,10
02/20/2025,Paid Search,Amazon ads,Loyalty First,1973.43,45544,4550,0,193
02/20/2025,Paid Social,Facebook ads,Spark Frenzy,2806.83,60612,1351,19692,56
02/20/2025,Organic,Direct Traffic,Spark Frenzy,0,10581,1081,0,55
02/20/2025,Organic,Google organic,Eco-Forward Initiative,0,11770,1284,0,38
02/20/2025,Programmatic,StackAdapt,Win-Back Outreach,4898.58,693594,229,13132,18
02/20/2025,Programmatic,Google Display & Video 360,Wonderland Drive,4651.54,469055,635,16215,20
02/20/2025,Paid Search,Amazon ads,Wonderland Drive,4204.65,29533,1789,0,176
02/20/2025,Organic,Direct Traffic,Elite Rewards Program,0,19445,995,0,46
02/20/2025,Paid Social,Facebook ads,Elite Rewards Program,2778.9,97413,1332,9131,70
02/20/2025,Paid Search,Google ads,Global Reach Outreach,3991.26,22423,1854,0,77
02/20/2025,Programmatic,StackAdapt,Global Reach Outreach,4289.15,332407,470,30839,17
02/20/2025,Paid Social,Linkedin ads,Back to Basics,3425.11,93856,2348,5472,91
02/20/2025,Programmatic,Google Display & Video 360,Back to Basics,2323.65,337997,277,29078,6
02/21/2025,Paid Social,Facebook ads,Spark Frenzy,2863.23,130131,2081,21899,69
02/21/2025,Organic,Direct Traffic,Spark Frenzy,0,13523,1887,0,45
02/21/2025,Programmatic,StackAdapt,Win-Back Outreach,3538.87,322101,301,34442,12
02/21/2025,Organic,Google organic,Win-Back Outreach,0,12473,1488,0,116
02/21/2025,Programmatic,Google Display & Video 360,Wonderland Drive,1618.49,522881,380,40275,19
02/21/2025,Paid Search,Amazon ads,Wonderland Drive,4709.04,27932,2272,0,73
02/21/2025,Paid Search,Amazon ads,Eco-Forward Initiative,4275.62,32426,4015,0,69
02/21/2025,Paid Social,Linkedin ads,Back to Basics,2698,103840,939,16712,88
02/21/2025,Programmatic,Google Display & Video 360,Back to Basics,4602.52,780047,503,25301,6
02/21/2025,Paid Social,Facebook ads,Loyalty First,4623.11,107983,1418,7670,30
02/21/2025,Organic,Direct Traffic,Elite Rewards Program,0,13089,1237,0,37
02/21/2025,Paid Social,Facebook ads,Elite Rewards Program,1935.17,143248,1870,26993,90
02/22/2025,Paid Search,Google ads,Global Reach Outreach,4604.01,24471,4669,0,130
02/22/2025,Paid Search,Amazon ads,Eco-Forward Initiative,4345.52,34949,2246,0,152
02/22/2025,Organic,Google organic,Eco-Forward Initiative,0,6794,1960,0,133
02/22/2025,Programmatic,Google Display & Video 360,Wonderland Drive,4721.86,414877,348,10637,17
02/22/2025,Paid Search,Amazon ads,Wonderland Drive,3583.96,27698,1285,0,137
02/22/2025,Paid Social,Facebook ads,Spark Frenzy,3665.76,51026,2401,17159,51
02/22/2025,Organic,Direct Traffic,Spark Frenzy,0,12910,565,0,42
02/22/2025,Paid Search,Amazon ads,Loyalty First,4462.78,14850,4948,0,168
02/22/2025,Paid Social,Facebook ads,Loyalty First,3305.53,114838,587,25497,99
02/23/2025,Paid Search,Amazon ads,Loyalty First,2284.49,12002,2860,0,182
02/23/2025,Paid Social,Facebook ads,Loyalty First,2473.43,61060,1008,11679,20
02/23/2025,Paid Search,Google ads,Global Reach Outreach,2175.78,38632,1404,0,97
02/23/2025,Programmatic,StackAdapt,Global Reach Outreach,1044.82,794069,786,35140,5
02/23/2025,Programmatic,Google Display & Video 360,Wonderland Drive,4642.8,500764,571,32423,20
02/23/2025,Paid Search,Amazon ads,Wonderland Drive,1187.73,20022,1775,0,166
02/23/2025,Organic,Direct Traffic,Elite Rewards Program,0,17551,1836,0,51
02/23/2025,Paid Social,Facebook ads,Elite Rewards Program,1600.79,69000,2241,7041,56
02/23/2025,Paid Search,Amazon ads,Eco-Forward Initiative,4702.04,13209,1238,0,172
02/23/2025,Organic,Google organic,Eco-Forward Initiative,0,12676,550,0,62
